schemaVersion,recordType,content.title,content.authors,content.paper_url,content.github_url,content.github_stars,content.published_date,content.primary_category,collectedAt
1.0,RESEARCH_PAPER,Classification of Surgical Complications,"Daniel Dindo, Nicolas Demartines, Pierre-Alain Clavien",https://www.ncbi.nlm.nih.gov/pmc/articles/1360123,https://github.com/meta-llama/llama,59606,2004-07-22T00:00:00Z,"Cardiac, Anesthesia and Surgical Outcomes",2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,Molecular dynamics with coupling to an external bath,"Herman J. C. Berendsen, Johan P. M. Postma, Wilfred F. van Gunsteren, A. DiNola, J.R. Haak",https://pure.rug.nl/ws/files/64380902/1.448118.pdf,https://github.com/mistralai/mistral-src,10829,1984-10-15T00:00:00Z,Spectroscopy and Quantum Chemical Studies,2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,fastp: an ultra-fast all-in-one FASTQ preprocessor,"Shifu Chen, Yanqing Zhou, Yaru Chen, Jia Gu",https://academic.oup.com/bioinformatics/article-pdf/34/17/i884/25702346/bty560.pdf,https://github.com/openai/whisper,108936,2018-07-07T00:00:00Z,Parallel Computing and Optimization Techniques,2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,Particle mesh Ewald: An N ⋅log( N ) method for Ewald sums in large systems,"Tom Darden, Darrin M. York, Lee G. Pedersen",https://zenodo.org/record/1232936,https://github.com/CompVis/stable-diffusion,73418,1993-06-15T00:00:00Z,Scientific Research and Discoveries,2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,Convex Optimization,"Stephen Boyd, Lieven Vandenberghe",https://doi.org/10.17023/etpt-7q23,https://github.com/QwenLM/Qwen,21710,2004-03-08T00:00:00Z,Advanced Optimization Algorithms Research,2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,BEDTools: a flexible suite of utilities for comparing genomic features,"Aaron R. Quinlan, Ira M. Hall",https://academic.oup.com/bioinformatics/article-pdf/26/6/841/48854754/bioinformatics_26_6_841.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2010-01-28T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.771540+00:00
1.0,RESEARCH_PAPER,The Genome Analysis Toolkit: A MapReduce framework for analyzing next-generation DNA sequencing data,"Aaron McKenna, Matthew G. Hanna, Eric Banks, Andrey Sivachenko, Kristian Cibulskis, Andrew Kernytsky",https://genome.cshlp.org/content/20/9/1297.full.pdf,https://github.com/ggerganov/llama.cpp,127960,2010-07-19T00:00:00Z,Algorithms and Data Compression,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Greedy function approximation: A gradient boosting machine.,Jerome H. Friedman,https://projecteuclid.org/journals/annals-of-statistics/volume-29/issue-5/Greedy-function-approximation-A-gradient-boosting-machine/10.1214/aos/1013203451.pdf,https://github.com/pytorch/pytorch,102942,2001-10-01T00:00:00Z,Neural Networks and Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,featureCounts: an efficient general purpose program for assigning sequence reads to genomic features,"Yang Liao, Gordon K. Smyth, Wei Shi",https://academic.oup.com/bioinformatics/article-pdf/30/7/923/633148/btt656.pdf,https://github.com/tensorflow/tensor2tensor,17472,2013-11-13T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Features and development of Coot,"Paul Emsley, Bernhard Lohkamp, W. G. Scott, Kevin Cowtan",http://journals.iucr.org/d/issues/2010/04/00/ba5144/ba5144.pdf,https://github.com/karpathy/nanoGPT,63012,2010-03-23T00:00:00Z,Enzyme Structure and Function,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,WGCNA: an R package for weighted correlation network analysis,"Peter Langfelder, Steve Horvath",https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-9-559,https://github.com/huggingface/diffusers,34499,2008-12-01T00:00:00Z,Bioinformatics and Genomic Networks,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Neural Networks: A Comprehensive Foundation,Simon Haykin,http://infoscience.epfl.ch/record/27272,https://github.com/langchain-ai/langchain,146186,1998-07-16T00:00:00Z,Neural Networks and Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Mask R-CNN,"Kaiming He, Georgia Gkioxari, Piotr Dollár, Ross Girshick",https://hal.archives-ouvertes.fr/hal-02974521,https://github.com/run-llama/llama_index,52131,2017-10-01T00:00:00Z,Advanced Neural Network Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,MrBayes 3: Bayesian phylogenetic inference under mixed models,"Fredrik Ronquist, John P. Huelsenbeck",https://academic.oup.com/bioinformatics/article-pdf/19/12/1572/48904554/bioinformatics_19_12_1572.pdf,https://github.com/huggingface/transformers,165161,2003-08-11T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,SHELXT – Integrated space-group and crystal-structure determination,George M. Sheldrick,http://journals.iucr.org/a/issues/2015/01/00/sc5086/sc5086.pdf,https://github.com/vllm-project/vllm,91560,2014-12-23T00:00:00Z,X-ray Diffraction in Crystallography,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,QUANTUM ESPRESSO: a modular and open-source software project for quantum simulations of materials,"Paolo Giannozzi, Stefano Baroni, Nicola Bonini, Matteo Calandra, Roberto Car, Carlo Cavazzoni",https://iopscience.iop.org/article/10.1088/0953-8984/21/39/395502/pdf,https://github.com/meta-llama/llama,59606,2009-09-01T00:00:00Z,Quantum and electron transport phenomena,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,A Guideline of Selecting and Reporting Intraclass Correlation Coefficients for Reliability Research,"Terry K. Koo, Mae Y. Li",https://www.sciencedirect.com/science/article/pii/S1556370716000158,https://github.com/mistralai/mistral-src,10829,2016-04-01T00:00:00Z,Reliability and Agreement in Measurement,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Measuring the efficiency of decision making units,"A. Charnes, W. W. Cooper, Edwardo L. Rhodes",https://doi.org/10.1016/0377-2217(78)90138-8,https://github.com/openai/whisper,108936,1978-11-01T00:00:00Z,Efficiency Analysis Using DEA,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,MEGA4: Molecular Evolutionary Genetics Analysis (MEGA) Software Version 4.0,"Koichiro Tamura, Joel T. Dudley, M Nei, Sudhir Kumar",https://academic.oup.com/mbe/article-pdf/24/8/1596/3858330/msm092.pdf,https://github.com/CompVis/stable-diffusion,73418,2007-04-18T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,MrBayes 3.2: Efficient Bayesian Phylogenetic Inference and Model Choice Across a Large Model Space,"Fredrik Ronquist, Maxim Teslenko, Paul van der Mark, Daniel L. Ayres, Aaron E. Darling, Sebastian Höhna",https://academic.oup.com/sysbio/article-pdf/61/3/539/24563565/sys029.pdf,https://github.com/QwenLM/Qwen,21710,2012-02-22T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,IQ-TREE: A Fast and Effective Stochastic Algorithm for Estimating Maximum-Likelihood Phylogenies,"Lam-Tung Nguyen, Heiko A. Schmidt, Arndt von Haeseler, Bùi Quang Minh",https://academic.oup.com/mbe/article-pdf/32/1/268/13171186/msu300.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2014-11-03T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Official Methods of Analysis,,https://academic.oup.com/aoac-publications/book/45491/chapter/392327022/chapter-ag-pdf/56719633/book_45491_section_392327022.ag.pdf,https://github.com/ggerganov/llama.cpp,127960,2023-01-04T00:00:00Z,Artificial Intelligence,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,GROMACS: High performance molecular simulations through multi-level parallelism from laptops to supercomputers,"M Abraham, Teemu J. Murtola, Roland Schulz, Szilárd Páll, Jeremy C. Smith, Berk Hess",http://www.softxjournal.com/article/S2352711015000059/pdf,https://github.com/pytorch/pytorch,102942,2015-07-16T00:00:00Z,Advanced NMR Techniques and Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,SPAdes: A New Genome Assembly Algorithm and Its Applications to Single-Cell Sequencing,"Anton Bankevich, Sergey Nurk, Dmitry Antipov, Alexey Gurevich, Mikhail Dvorkin, Alexander S. Kulikov",https://www.ncbi.nlm.nih.gov/pmc/articles/3342519,https://github.com/tensorflow/tensor2tensor,17472,2012-04-16T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Preferred reporting items for systematic review and meta-analysis protocols (PRISMA-P) 2015 statement,"PRISMA-P Group, David Moher, Larissa Shamseer, Mike Clarke, Davina Ghersi, Alessandro Liberati",https://systematicreviewsjournal.biomedcentral.com/counter/pdf/10.1186/2046-4053-4-1,https://github.com/karpathy/nanoGPT,63012,2015-01-01T00:00:00Z,Meta-analysis and systematic reviews,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,HISAT: a fast spliced aligner with low memory requirements,"Daehwan Kim, Ben Langmead, Steven L. Salzberg",https://www.ncbi.nlm.nih.gov/pmc/articles/4655817,https://github.com/huggingface/diffusers,34499,2015-03-09T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Intrinsic Motivation and Self-Determination in Human Behavior,"Edward L. Deci, Richard M. Ryan",https://eduq.info/xmlui/handle/11515/34618,https://github.com/langchain-ai/langchain,146186,1985-01-01T00:00:00Z,Motivation and Self-Concept in Sports,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,The ERA‐Interim reanalysis: configuration and performance of the data assimilation system,"Dick Dee, S. Uppala, A. J. Simmons, Paul Berrisford, Paul Poli, S Kobayashi",http://hdl.handle.net/20.500.11824/1106,https://github.com/run-llama/llama_index,52131,2011-04-01T00:00:00Z,Climate variability and models,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,lavaan : An R Package for Structural Equation Modeling,Yves Rosseel,https://doi.org/10.18637/jss.v048.i02,https://github.com/huggingface/transformers,165161,2012-01-01T00:00:00Z,Mental Health Research Topics,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Rayyan—a web and mobile app for systematic reviews,"Mourad Ouzzani, Hossam M. Hammady, Zbys Fedorowicz, Ahmed K. Elmagarmid",https://systematicreviewsjournal.biomedcentral.com/track/pdf/10.1186/s13643-016-0384-4,https://github.com/vllm-project/vllm,91560,2016-12-01T00:00:00Z,Meta-analysis and systematic reviews,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Principles and Practice of Structural Equation Modeling,"Nassim Tabri, Corinna M. Elliott",https://openjournals.uwaterloo.ca/index.php/cgjsc/article/download/3787/4744,https://github.com/meta-llama/llama,59606,2012-07-12T00:00:00Z,Organizational Leadership and Management Strategies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,The iron cage revisited institutional isomorphism and collective rationality in organizational fields,"Paul DiMaggio, Walter W. Powell",https://periodicos.fgv.br/rae/article/download/37123/35894,https://github.com/mistralai/mistral-src,10829,2004-05-19T00:00:00Z,Management and Organizational Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Random sample consensus,"Martin A. Fischler, Robert C. Bolles",https://dl.acm.org/doi/pdf/10.1145/358669.358692,https://github.com/openai/whisper,108936,1981-06-01T00:00:00Z,Machine Learning and Algorithms,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Reinforcement Learning: An Introduction,"Sutton, Richard S., Barto, Andrew",https://www.dbooks.org/reinforcement-learning-0262039249/read/,https://github.com/CompVis/stable-diffusion,73418,2005-01-01T00:00:00Z,Reinforcement Learning in Robotics,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Data Mining: Practical Machine Learning Tools and Techniques,"Ian H. Witten, Eibe Frank, Mark A. Hall",http://www.gbv.de/dms/bowker/toc/9780123748560.pdf,https://github.com/QwenLM/Qwen,21710,2011-01-01T00:00:00Z,Data Mining Algorithms and Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,AutoDock4 and AutoDockTools4: Automated docking with selective receptor flexibility,"Garrett M. Morris, Ruth Huey, William Lindstrom, Michel F. Sanner, Richard K. Belew, David S. Goodsell",https://www.ncbi.nlm.nih.gov/pmc/articles/2760638,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2009-04-27T00:00:00Z,Computational Drug Discovery Methods,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Geant4—a simulation toolkit,"S. Agostinelli, John E. Allison, B. R. Ko, J. Apostolakis, H. M. Araújo, P. Arce",https://www.osti.gov/biblio/1847416,https://github.com/ggerganov/llama.cpp,127960,2003-06-21T00:00:00Z,Nuclear reactor physics and engineering,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Learning Multiple Layers of Features from Tiny Images,Alex Krizhevsky,https://doi.org/10.57702/zp44cu3g,https://github.com/pytorch/pytorch,102942,2024-01-01T00:00:00Z,Generative Adversarial Networks and Image Synthesis,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Learning Phrase Representations using RNN Encoder–Decoder for Statistical Machine Translation,"Kyunghyun Cho, Bart van Merriënboer, Çağlar Gülçehre, Dzmitry Bahdanau, Fethi Bougares, Holger Schwenk",https://aclanthology.org/D14-1179.pdf,https://github.com/tensorflow/tensor2tensor,17472,2014-01-01T00:00:00Z,Natural Language Processing Techniques,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,The REDCap consortium: Building an international community of software platform partners,"Paul A. Harris, Robert J. Taylor, Brenda L. Minor, Veida Elliott, Michelle Fernández, Lindsay O’Neal",https://www.ncbi.nlm.nih.gov/pmc/articles/7254481,https://github.com/karpathy/nanoGPT,63012,2019-05-09T00:00:00Z,Scientific Computing and Data Management,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,"Reproducible, interactive, scalable and extensible microbiome data science using QIIME 2","Evan Bolyen, Jai Ram Rideout, Matthew R. Dillon, Nicholas A. Bokulich, Christian C. Abnet, Gabriel A. Al‐Ghalith",https://iris.unitn.it/bitstream/11572/249373/1/54865_3_merged_1562080464.pdf,https://github.com/huggingface/diffusers,34499,2019-07-24T00:00:00Z,Gut microbiota and health,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,PHENIX : a comprehensive Python-based system for macromolecular structure solution,"Paul D. Adams, Pavel V. Afonine, G. Bunkóczi, Vincent B. Chen, Ian Davis, Nathaniel Echols",http://journals.iucr.org/d/issues/2010/02/00/dz5186/dz5186.pdf,https://github.com/langchain-ai/langchain,146186,2010-01-21T00:00:00Z,Enzyme Structure and Function,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Initial sequencing and analysis of the human genome,"Eric S. Lander, Lauren Linton, Bruce W. Birren, Chad Nusbaum, Michael C. Zody, Jennifer Baldwin",https://www.nature.com/articles/35057062.pdf,https://github.com/run-llama/llama_index,52131,2001-02-01T00:00:00Z,RNA and protein synthesis mechanisms,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,lmerTest Package: Tests in Linear Mixed Effects Models,"Alexandra Kuznetsova, Per B. Brockhoff, Rune Haubo Bojesen Christensen",https://www.jstatsoft.org/index.php/jss/article/view/v082i13/v82i13.pdf,https://github.com/huggingface/transformers,165161,2017-01-01T00:00:00Z,Statistical Methods and Bayesian Inference,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Batch Normalization: Accelerating Deep Network Training by Reducing Internal Covariate Shift,"Sergey Ioffe, Christian Szegedy",https://arxiv.org/pdf/1502.03167,https://github.com/vllm-project/vllm,91560,2015-02-11T00:00:00Z,Neural Networks and Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,BLAST+: architecture and applications,"Christiam Camacho, George Coulouris, Vahram Avagyan, Ning Ma, Jason S. Papadopoulos, Kevin Bealer",https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-10-421,https://github.com/meta-llama/llama,59606,2009-12-01T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,The Nature of the Firm,Ronald H. Coase,https://onlinelibrary.wiley.com/doi/full/10.1111/j.1468-0335.1937.tb00002.x,https://github.com/mistralai/mistral-src,10829,1937-11-01T00:00:00Z,Economic Theory and Institutions,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,Array programming with NumPy,"Charles R. Harris, K. Jarrod Millman, Stéfan J. van der Walt, Ralf Gommers, Pauli Virtanen, David Cournapeau",https://www.nature.com/articles/s41586-020-2649-2.pdf,https://github.com/openai/whisper,108936,2020-09-16T00:00:00Z,Computational Physics and Python Applications,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,A quantitative description of membrane current and its application to conduction and excitation in nerve,"A. L. Hodgkin, A. F. Huxley",https://www.ncbi.nlm.nih.gov/pmc/articles/1392413,https://github.com/CompVis/stable-diffusion,73418,1952-08-28T00:00:00Z,Neuroscience and Neural Engineering,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,GRADE: an emerging consensus on rating quality of evidence and strength of recommendations,"Gordon Guyatt, Andrew D Oxman, Gunn Elisabeth Vist, Regina Kunz, Yngve Falck–Ytter, Pablo Alonso‐Coello",https://www.bmj.com/content/bmj/336/7650/924.full.pdf,https://github.com/QwenLM/Qwen,21710,2008-04-24T00:00:00Z,Clinical practice guidelines implementation,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,MEGA11: Molecular Evolutionary Genetics Analysis Version 11,"Koichiro Tamura, Glen Stecher, Sudhir Kumar",https://academic.oup.com/mbe/article-pdf/38/7/3022/38827102/msab120.pdf,https://github.com/deepseek-ai/DeepSeek-LLM,7250,2021-04-22T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,phyloseq: An R Package for Reproducible Interactive Analysis and Graphics of Microbiome Census Data,"Paul J. McMurdie, Susan Holmes",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0061217&type=printable,https://github.com/ggerganov/llama.cpp,127960,2013-04-22T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,HTSeq—a Python framework to work with high-throughput sequencing data,"Simon Anders, Paul Theodor Pyl, Wolfgang Huber",https://academic.oup.com/bioinformatics/article-pdf/31/2/166/49011133/bioinformatics_31_2_166.pdf,https://github.com/pytorch/pytorch,102942,2014-09-25T00:00:00Z,Genomics and Phylogenetic Studies,2026-09-12T12:45:40.772536+00:00
1.0,RESEARCH_PAPER,A Theoretical Extension of the Technology Acceptance Model: Four Longitudinal Field Studies,"Viswanath Venkatesh, Fred D. Davis",https://repositorio.unal.edu.co/handle/unal/81108,https://github.com/tensorflow/tensor2tensor,17472,2000-02-01T00:00:00Z,Technology Adoption and User Behaviour,2026-09-12T12:45:40.772536+00:00
